RequirementCode|RequirementTitle|RequirementDesc|RequirementCategory|Telemetry|Control|Metric|ValueFormula|Interpretation|IndustryBench|Regulation|Rule|Geography|BaselineFlag
NIST-010|Organizational teams shall be committed to developing processes enabling staff to raise AI risk concerns without fear of retaliation.|GOVERN 2.4|Corporate Oversight|NO|Stakeholder Engagement|NO_METRIC|NO_FORMULA|GOVERN 2.4|N/A|NIST AI RMF|Organizational teams shall be committed to developing processes enabling staff to raise AI risk concerns without fear of retaliation.|Worldwide|Not Baseline
NIST-010|Organizational teams shall be committed to developing processes enabling staff to raise AI risk concerns without fear of retaliation.|GOVERN 2.4|Corporate Oversight|NO|Roles and Resources|ai.governance.role_fill_rate|(filled_governance_roles / defined_governance_roles) * 100|GOVERN 2.4|N/A|NIST AI RMF|Organizational teams shall be committed to developing processes enabling staff to raise AI risk concerns without fear of retaliation.|Worldwide|Not Baseline
NIST-010|Organizational teams shall be committed to developing processes enabling staff to raise AI risk concerns without fear of retaliation.|GOVERN 2.4|Corporate Oversight|NO|AI Safety Whistleblower Protections|NO_METRIC|NO_FORMULA|GOVERN 2.4|N/A|NIST AI RMF|Organizational teams shall be committed to developing processes enabling staff to raise AI risk concerns without fear of retaliation.|Worldwide|Not Baseline
NIST-011|Policies shall address how AI risks are evaluated including for bias and discrimination, reviewed and updated on a regular basis.|GOVERN 3.1|Risk & Compliance|NO|Risk Monitoring|ai.risk.open_high_risks|count(risks where priority=HIGH and status=OPEN)|GOVERN 3.1|N/A|NIST AI RMF|Policies shall address how AI risks are evaluated including for bias and discrimination, reviewed and updated on a regular basis.|Worldwide|Not Baseline
NIST-011|Policies shall address how AI risks are evaluated including for bias and discrimination, reviewed and updated on a regular basis.|GOVERN 3.1|Risk & Compliance|NO|Risk Monitoring|ai.risk.treatment_completion|(completed_treatments / planned_treatments) * 100|GOVERN 3.1|N/A|NIST AI RMF|Policies shall address how AI risks are evaluated including for bias and discrimination, reviewed and updated on a regular basis.|Worldwide|Not Baseline
NIST-011|Policies shall address how AI risks are evaluated including for bias and discrimination, reviewed and updated on a regular basis.|GOVERN 3.1|Risk & Compliance|YES|Regulatory Compliance|ai.risk.disclosure_gap_pct|max(0, 100 - ai.transparency.disclosure_rate)|Your disclosure gap is {value}%. Lower values mean closer alignment to full disclosure compliance.|10.0|NIST AI RMF|Policies shall address how AI risks are evaluated including for bias and discrimination, reviewed and updated on a regular basis.|Worldwide|Not Baseline
NIST-011|Policies shall address how AI risks are evaluated including for bias and discrimination, reviewed and updated on a regular basis.|GOVERN 3.1|Risk & Compliance|YES|Regulatory Compliance|ai.transparency.disclosure_rate|(disclosed_interactions / ai_interactions) * 100|GOVERN 3.1|90.0|NIST AI RMF|Policies shall address how AI risks are evaluated including for bias and discrimination, reviewed and updated on a regular basis.|Worldwide|Not Baseline
NIST-011|Policies shall address how AI risks are evaluated including for bias and discrimination, reviewed and updated on a regular basis.|GOVERN 3.1|Risk & Compliance|NO|Fairness and Bias Management|ai.fairness.demographic_parity|min(P(Y=1 A=a)) / max(P(Y=1 A=a)) across groups|GOVERN 3.1|N/A|NIST AI RMF|Policies shall address how AI risks are evaluated including for bias and discrimination, reviewed and updated on a regular basis.|Worldwide|Not Baseline
NIST-011|Policies shall address how AI risks are evaluated including for bias and discrimination, reviewed and updated on a regular basis.|GOVERN 3.1|Risk & Compliance|NO|Fairness and Bias Management|ai.fairness.equal_opportunity|max(TPR_a - TPR_b) across demographic groups|GOVERN 3.1|N/A|NIST AI RMF|Policies shall address how AI risks are evaluated including for bias and discrimination, reviewed and updated on a regular basis.|Worldwide|Not Baseline
NIST-011|Policies shall address how AI risks are evaluated including for bias and discrimination, reviewed and updated on a regular basis.|GOVERN 3.1|Risk & Compliance|NO|Algorithmic Discrimination Testing|NO_METRIC|NO_FORMULA|GOVERN 3.1|N/A|NIST AI RMF|Policies shall address how AI risks are evaluated including for bias and discrimination, reviewed and updated on a regular basis.|Worldwide|Not Baseline
NIST-012|Roles, responsibilities, and lines of communication related to AI risk management shall be clearly defined, documented, and maintained.|GOVERN 4.1|Risk & Compliance|NO|Roles and Resources|ai.governance.role_fill_rate|(filled_governance_roles / defined_governance_roles) * 100|GOVERN 4.1|N/A|NIST AI RMF|Roles, responsibilities, and lines of communication related to AI risk management shall be clearly defined, documented, and maintained.|Worldwide|Not Baseline
NIST-012|Roles, responsibilities, and lines of communication related to AI risk management shall be clearly defined, documented, and maintained.|GOVERN 4.1|Risk & Compliance|YES|Risk Framework|ai.transparency.doc_completeness|(completed_doc_sections / required_doc_sections) * 100|GOVERN 4.1|80.0|NIST AI RMF|Roles, responsibilities, and lines of communication related to AI risk management shall be clearly defined, documented, and maintained.|Worldwide|Baseline
NIST-012|Roles, responsibilities, and lines of communication related to AI risk management shall be clearly defined, documented, and maintained.|GOVERN 4.1|Risk & Compliance|NO|Record-Keeping|ai.records.audit_log_integrity|(verified_log_entries / total_log_entries) * 100|GOVERN 4.1|N/A|NIST AI RMF|Roles, responsibilities, and lines of communication related to AI risk management shall be clearly defined, documented, and maintained.|Worldwide|Not Baseline
NIST-013|Organizational teams shall be committed to diversity, equity, inclusion, and accessibility in AI processes and outcomes.|GOVERN 4.2|Corporate Oversight|NO|Stakeholder Engagement|NO_METRIC|NO_FORMULA|GOVERN 4.2|N/A|NIST AI RMF|Organizational teams shall be committed to diversity, equity, inclusion, and accessibility in AI processes and outcomes.|Worldwide|Not Baseline
NIST-013|Organizational teams shall be committed to diversity, equity, inclusion, and accessibility in AI processes and outcomes.|GOVERN 4.2|Corporate Oversight|NO|Roles and Resources|ai.governance.role_fill_rate|(filled_governance_roles / defined_governance_roles) * 100|GOVERN 4.2|N/A|NIST AI RMF|Organizational teams shall be committed to diversity, equity, inclusion, and accessibility in AI processes and outcomes.|Worldwide|Not Baseline
NIST-013|Organizational teams shall be committed to diversity, equity, inclusion, and accessibility in AI processes and outcomes.|GOVERN 4.2|Corporate Oversight|NO|Fairness and Bias Management|ai.fairness.demographic_parity|min(P(Y=1 A=a)) / max(P(Y=1 A=a)) across groups|GOVERN 4.2|N/A|NIST AI RMF|Organizational teams shall be committed to diversity, equity, inclusion, and accessibility in AI processes and outcomes.|Worldwide|Not Baseline
NIST-013|Organizational teams shall be committed to diversity, equity, inclusion, and accessibility in AI processes and outcomes.|GOVERN 4.2|Corporate Oversight|NO|Fairness and Bias Management|ai.fairness.equal_opportunity|max(TPR_a - TPR_b) across demographic groups|GOVERN 4.2|N/A|NIST AI RMF|Organizational teams shall be committed to diversity, equity, inclusion, and accessibility in AI processes and outcomes.|Worldwide|Not Baseline
NIST-014|Organizational policies shall establish processes for reporting, escalating, and resolving issues related to AI systems including privacy, security, bias, and safety.|GOVERN 5.1|Risk & Compliance|NO|Incident Detection|ai.incident.detection_rate|(detected_incidents / total_incidents) * 100|GOVERN 5.1|N/A|NIST AI RMF|Organizational policies shall establish processes for reporting, escalating, and resolving issues related to AI systems including privacy, security, bias, and safety.|Worldwide|Not Baseline
NIST-014|Organizational policies shall establish processes for reporting, escalating, and resolving issues related to AI systems including privacy, security, bias, and safety.|GOVERN 5.1|Risk & Compliance|NO|Incident Detection|ai.incident.mttd|mean(time_from_incident_start_to_detection_hours)|GOVERN 5.1|N/A|NIST AI RMF|Organizational policies shall establish processes for reporting, escalating, and resolving issues related to AI systems including privacy, security, bias, and safety.|Worldwide|Not Baseline
NIST-014|Organizational policies shall establish processes for reporting, escalating, and resolving issues related to AI systems including privacy, security, bias, and safety.|GOVERN 5.1|Risk & Compliance|NO|Incident Reporting|NO_METRIC|NO_FORMULA|GOVERN 5.1|N/A|NIST AI RMF|Organizational policies shall establish processes for reporting, escalating, and resolving issues related to AI systems including privacy, security, bias, and safety.|Worldwide|Not Baseline
NIST-014|Organizational policies shall establish processes for reporting, escalating, and resolving issues related to AI systems including privacy, security, bias, and safety.|GOVERN 5.1|Risk & Compliance|NO|Incident Analysis|NO_METRIC|NO_FORMULA|GOVERN 5.1|N/A|NIST AI RMF|Organizational policies shall establish processes for reporting, escalating, and resolving issues related to AI systems including privacy, security, bias, and safety.|Worldwide|Not Baseline
NIST-014|Organizational policies shall establish processes for reporting, escalating, and resolving issues related to AI systems including privacy, security, bias, and safety.|GOVERN 5.1|Risk & Compliance|NO|Privacy Compliance|NO_METRIC|NO_FORMULA|GOVERN 5.1|N/A|NIST AI RMF|Organizational policies shall establish processes for reporting, escalating, and resolving issues related to AI systems including privacy, security, bias, and safety.|Worldwide|Not Baseline
NIST-014|Organizational policies shall establish processes for reporting, escalating, and resolving issues related to AI systems including privacy, security, bias, and safety.|GOVERN 5.1|Risk & Compliance|NO|Security Governance|NO_METRIC|NO_FORMULA|GOVERN 5.1|N/A|NIST AI RMF|Organizational policies shall establish processes for reporting, escalating, and resolving issues related to AI systems including privacy, security, bias, and safety.|Worldwide|Baseline
